Source	Target	Path	Support	Confidence
55	44	57>56>46>56>55	10	0.18867924528301888
55	44	44>45>55>45>55	11	0.2
55	44	86>76>66>56>55	11	0.22448979591836735
55	44	44>45>46>56>55	10	0.23255813953488375
55	66	55	1288	0.11033064930615043
55	66	36>46>56>55	11	0.06321839080459771
55	66	54>55>65>55	13	0.0718232044198895
55	66	44>54>64>65>55	10	0.2
55	66	76>75>65>55	10	0.06024096385542168
55	66	66>65>55>56>55	10	0.2702702702702703
55	66	64>54>55>56>55	14	0.21538461538461537
55	66	55>56>55>54>55	10	0.19607843137254902
55	66	53>54>55>54>55	10	0.22727272727272724
55	66	35>45>44>45>55	11	0.2391304347826087
55	66	33>34>35>45>55	11	0.20754716981132076
55	66	44>45>44>45>55	10	0.17857142857142858
55	66	62>52>53>54>55	11	0.22448979591836735
55	66	86>76>66>65>55	10	0.2127659574468085
55	66	64>63>64>54>55	11	0.22
55	57	55	716	0.06133287647764262
54	74	54	744	0.06106369008535785
54	43	54	1372	0.11260669730794486
54	43	42>43>53>54	18	0.1016949152542373
54	43	45>35>34>44>54	10	0.2127659574468085
54	43	45>46>45>44>54	13	0.22807017543859648
54	43	63>64>63>64>54	11	0.19298245614035087
54	43	74>84>74>64>54	15	0.32608695652173914
54	43	61>62>52>53>54	11	0.19642857142857142
54	43	67>66>56>55>54	10	0.19607843137254902
54	43	32>42>43>53>54	16	0.25806451612903225
54	43	34>44>54>64>54	10	0.18867924528301888
54	43	54>53>54>55>54	11	0.20754716981132076
54	43	63>64>65>64>54	13	0.22033898305084745
54	43	63>73>63>53>54	10	0.18518518518518517
54	43	32>42>43>44>54	10	0.23255813953488375
54	54	54	1993	0.163575180564675
54	54	46>45>44>54	40	0.20833333333333334
54	54	53>54>55>54	35	0.18421052631578946
54	54	72>73>63>53>54	19	0.37254901960784315
54	54	45>55>54>53>54	16	0.32653061224489793
54	54	56>46>56>55>54	15	0.3125
54	54	55>65>55>54	27	0.15083798882681565
54	54	55>54>64>54	62	0.3502824858757062
54	54	53>54>44>54	25	0.1336898395721925
54	54	83>84>74>64>54	19	0.41304347826086957
54	54	43>33>34>44>54	14	0.34146341463414637
54	54	65>64>65>55>54	14	0.358974358974359
54	54	45>44>54>44>54	16	0.32
54	54	45>55>65>55>54	20	0.4
54	54	32>33>43>44>54	19	0.36538461538461536
54	54	45>44>54>53>54	18	0.3673469387755102
54	54	67>66>65>55>54	11	0.3235294117647059
54	54	65>64>54>64>54	18	0.34615384615384615
54	54	43>42>43>44>54	15	0.3191489361702128
54	54	45>44>54>55>54	16	0.3137254901960784
54	54	56>55>45>55>54	13	0.3823529411764706
54	54	25>35>45>55>54	7	0.13207547169811318
54	54	65>64>54>53>54	10	0.18518518518518517
54	54	45>44>54>64>54	14	0.3181818181818182
54	54	56>66>65>64>54	17	0.3333333333333333
54	54	56>55>65>55>54	10	0.22222222222222224
54	54	15>25>35>45>55>54	10	0.38461538461538464
54	54	52>62>63>53>54	10	0.1724137931034483
54	54	63>64>54>55>54	14	0.30434782608695654
54	54	41>42>52>53>54	14	0.31111111111111117
54	54	52>53>54>53>54	23	0.32857142857142857
54	54	53>54>64>54	35	0.19444444444444445
54	54	34>35>45>44>54	13	0.40625
54	54	63>53>54>53>54	17	0.3269230769230769
54	54	67>57>56>55>54	15	0.3333333333333333
54	54	63>62>63>64>54	11	0.18032786885245902
54	54	76>75>65>55>54	15	0.3409090909090909
54	54	63>53>63>53>54	15	0.3488372093023256
54	54	85>84>74>64>54	12	0.3636363636363636
54	54	54>44>43>44>54	17	0.34
54	54	36>35>34>44>54	15	0.3191489361702128
54	54	43>53>52>53>54	14	0.35
54	54	52>53>54>44>54	10	0.1724137931034483
54	54	43>53>63>64>54	11	0.19298245614035087
54	54	74>64>74>64>54	15	0.39473684210526316
54	54	72>62>52>53>54	20	0.37037037037037035
54	54	47>57>56>55>54	12	0.3
54	54	25>35>45>44>54	13	0.30952380952380953
54	54	13>23>33>43>53>54	12	0.3428571428571428
54	54	63>53>52>53>54	17	0.3148148148148148
54	54	45>44>45>55>54	12	0.3
54	54	54>55>65>64>54	13	0.30952380952380953
54	54	52>53>63>53>54	19	0.37254901960784315
54	54	54>55>45>44>54	14	0.3181818181818182
54	54	63>53>43>44>54	15	0.3125
54	54	36>46>56>55>54	15	0.3
54	54	13>14>24>34>44>54	13	0.30952380952380953
54	54	52>53>43>44>54	18	0.36
54	54	15>14>24>34>44>54	10	0.38461538461538464
54	54	34>44>45>44>54	12	0.3
54	54	33>23>33>43>44>54	10	0.47619047619047616
54	65	54	1299	0.10661523309258043
54	65	85>75>65>55>54	10	0.20408163265306123
54	65	23>24>34>44>54	12	0.2033898305084746
54	65	32>33>43>53>54	11	0.23404255319148934
54	65	33>43>53>54	14	0.06763285024154589
54	65	56>66>65>55>54	10	0.23255813953488375
54	65	65>64>63>53>54	12	0.20000000000000004
54	65	36>35>45>44>54	10	0.22727272727272724
54	65	41>51>52>53>54	12	0.20000000000000004
54	65	43>33>43>53>54	12	0.2553191489361702
54	65	65>64>54>53>54	11	0.2037037037037037
54	65	52>62>63>53>54	11	0.18965517241379312
54	65	54>53>54>64>54	10	0.2
54	65	76>75>65>55>54	10	0.22727272727272724
54	65	54>64>54>64>54	12	0.21428571428571427
54	65	47>46>45>55>54	10	0.23809523809523808
54	65	63>62>52>53>54	10	0.18867924528301888
54	65	41>42>43>44>54	12	0.21052631578947367
54	34	54	762	0.06254103742613264
54	52	54	743	0.06098161523309259
54	52	34>44>34>44>54	11	0.22
54	52	52>53>54>44>54	10	0.1724137931034483
54	56	54	788	0.06467498358502954
54	45	54	1336	0.10965200262639527
54	45	34>44>54>53>54	10	0.19607843137254902
54	45	34>33>43>53>54	10	0.21739130434782608
54	45	64>54>64>54	26	0.13131313131313133
54	45	55>56>55>54	15	0.07281553398058252
54	45	63>53>43>53>54	10	0.18181818181818182
54	45	74>64>54>64>54	11	0.275
54	45	72>62>63>64>54	12	0.2352941176470588
54	45	41>42>52>53>54	10	0.22222222222222224
54	45	54>53>54>44>54	10	0.22727272727272724
54	45	54>44>34>44>54	13	0.23636363636363636
54	45	34>44>54>64>54	11	0.20754716981132076
54	45	54>64>65>64>54	11	0.18644067796610167
54	45	54>44>54>53>54	11	0.28205128205128205
54	45	25>35>45>44>54	10	0.23809523809523808
54	45	63>53>52>53>54	10	0.18518518518518517
54	45	83>73>63>53>54	10	0.2127659574468085
54	63	54	1335	0.10956992777413001
54	63	64>63>64>54	34	0.18478260869565216
54	63	72>73>63>64>54	11	0.22448979591836735
54	63	34>44>54>44>54	12	0.21818181818181817
54	63	66>65>64>54	12	0.07058823529411765
54	63	56>55>65>55>54	10	0.22222222222222224
54	63	61>62>52>53>54	10	0.17857142857142858
54	63	56>55>65>64>54	10	0.21739130434782608
54	63	67>66>56>55>54	11	0.21568627450980393
54	63	83>73>74>64>54	10	0.22222222222222224
54	63	54>64>54>53>54	12	0.24
54	63	54>64>65>64>54	11	0.18644067796610167
54	63	36>46>56>55>54	10	0.2
64	75	65>55>54>64	25	0.14124293785310735
64	75	64	1245	0.10486859838274934
64	75	62>61>62>63>64	11	0.21568627450980393
64	75	54>55>65>64	23	0.12568306010928962
64	75	64>54>55>65>64	10	0.23255813953488375
64	75	44>54>44>54>64	10	0.24390243902439024
64	75	46>45>44>54>64	10	0.2
64	75	74>64>63>64	23	0.1223404255319149
64	75	73>74>64>74>64	11	0.2558139534883721
64	75	64>63>73>63>64	10	0.23255813953488375
64	75	55>54>64>65>64	11	0.20754716981132076
64	75	64>65>55>54>64	10	0.2564102564102564
64	75	64>74>64>54>64	12	0.2857142857142857
64	75	73>63>73>74>64	10	0.18867924528301888
64	75	75>74>84>74>64	15	0.2459016393442623
64	75	75>74>64>63>64	10	0.23809523809523808
64	75	93>83>84>74>64	10	0.18518518518518517
64	73	64	1241	0.10453167115902966
64	73	54>64>65>64	14	0.07216494845360824
64	73	55>65>64>63>64	10	0.25
64	73	65>64>63>64	22	0.12154696132596685
64	73	45>44>54>64	13	0.07428571428571429
64	73	75>65>64>65>64	10	0.20833333333333334
64	73	73>72>73>74>64	10	0.22222222222222224
64	73	74>64>63>64	22	0.11702127659574468
64	73	84>74>75>74>64	10	0.17543859649122806
64	73	53>63>73>74>64	10	0.20408163265306123
64	73	93>83>73>74>64	11	0.19298245614035087
64	73	46>56>55>54>64	10	0.23255813953488375
64	73	64>74>64>63>64	12	0.2352941176470588
64	73	93>94>84>74>64	12	0.22641509433962267
64	73	53>63>73>63>64	10	0.19230769230769232
64	73	64>54>53>63>64	11	0.28205128205128205
64	73	73>83>84>74>64	11	0.20754716981132076
64	73	95>85>84>74>64	10	0.22222222222222224
64	73	62>63>53>54>64	10	0.17857142857142858
64	84	64	745	0.06275269541778976
64	44	64	737	0.062078840970350414
64	64	64	1695	0.14277291105121293
64	64	34>44>54>64	39	0.19402985074626866
64	64	42>52>53>54>64	14	0.35
64	64	52>53>63>64	39	0.20526315789473684
64	64	53>54>64>65>64	21	0.4038461538461539
64	64	45>55>65>64	31	0.18235294117647058
64	64	77>76>75>74>64	14	0.4117647058823529
64	64	62>63>53>63>64	19	0.41304347826086957
64	64	63>53>63>64	9	0.052941176470588235
64	64	82>83>84>74>64	16	0.3018867924528302
64	64	55>65>64>74>64	15	0.4411764705882353
64	64	44>45>44>54>64	14	0.31111111111111117
64	64	53>54>64>63>64	20	0.4545454545454545
64	64	54>64>63>64	39	0.22941176470588234
64	64	73>63>53>63>64	11	0.2558139534883721
64	64	74>73>63>64	23	0.15333333333333332
64	64	64>74>64>74>64	14	0.30434782608695654
64	64	42>43>53>63>64	14	0.3684210526315789
64	64	64>54>44>54>64	16	0.3076923076923077
64	64	50>51>61>62>63>64	10	0.4
64	64	51>61>62>63>64	13	0.19696969696969696
64	64	46>45>44>54>64	10	0.2
64	64	73>74>64>63>64	15	0.3125
64	64	62>52>62>63>64	11	0.19298245614035087
64	64	84>74>75>74>64	18	0.3157894736842105
64	64	64>65>64>63>64	10	0.2
64	64	44>54>64>54>64	18	0.375
64	64	62>52>53>54>64	16	0.32653061224489793
64	64	71>72>73>74>64	15	0.3191489361702128
64	64	74>84>74>64	24	0.12435233160621761
64	64	65>75>65>64	22	0.12222222222222223
64	64	55>65>55>65>64	12	0.3157894736842105
64	64	84>85>75>65>64	15	0.3488372093023256
64	64	71>72>73>63>64	15	0.32608695652173914
64	64	44>54>64>74>64	15	0.30612244897959184
64	64	55>56>55>54>64	11	0.21568627450980393
64	64	55>56>55>65>64	13	0.30952380952380953
64	64	62>63>73>63>64	16	0.3137254901960784
64	64	64>63>73>63>64	13	0.3023255813953488
64	64	53>43>44>54>64	18	0.32142857142857145
64	64	35>45>55>54>64	14	0.3333333333333333
64	64	66>65>64>63>64	14	0.3333333333333333
64	64	55>65>75>74>64	14	0.3181818181818182
64	64	46>56>66>65>64	15	0.3125
64	64	73>63>62>63>64	11	0.16176470588235295
64	64	84>85>84>74>64	13	0.30952380952380953
64	64	93>94>84>74>64	16	0.3018867924528302
64	64	66>56>55>54>64	18	0.3673469387755102
64	64	77>67>66>65>64	17	0.37777777777777777
64	64	44>54>53>63>64	15	0.3333333333333333
64	64	84>74>64>54>64	14	0.32558139534883723
64	64	75>85>84>74>64	12	0.3157894736842105
64	64	42>43>53>54>64	13	0.30952380952380953
64	64	62>72>62>63>64	19	0.36538461538461536
64	64	53>63>73>63>64	10	0.19230769230769232
64	64	75>76>66>65>64	16	0.47058823529411764
64	64	66>65>75>65>64	14	0.3181818181818182
64	64	53>63>53>63>64	17	0.425
64	64	73>83>84>74>64	10	0.18867924528301888
64	64	66>65>64>54>64	10	0.18518518518518517
64	64	57>56>66>65>64	15	0.3409090909090909
64	64	64>63>64>65>64	13	0.3023255813953488
64	64	44>54>64>65>64	15	0.42857142857142855
64	64	53>54>53>63>64	10	0.18867924528301888
64	64	68>67>66>65>64	10	0.3333333333333333
64	64	53>52>53>54>64	13	0.32500000000000007
64	64	53>54>64>54>64	14	0.3333333333333333
64	64	55>54>55>65>64	14	0.35
64	64	55>65>64>54>64	15	0.3409090909090909
64	64	73>74>84>74>64	14	0.30434782608695654
64	64	86>85>84>74>64	12	0.3076923076923077
64	64	73>83>73>63>64	17	0.4473684210526316
64	64	73>74>75>65>64	16	0.36363636363636365
64	64	62>63>53>54>64	18	0.32142857142857145
64	64	73>72>62>63>64	13	0.34210526315789475
64	64	66>65>55>65>64	17	0.4594594594594595
64	62	64	771	0.06494272237196766
64	53	64	1278	0.10764824797843667
64	53	45>55>65>64	31	0.18235294117647058
64	53	63>53>63>64	12	0.07058823529411765
64	53	64>63>64>54>64	10	0.2127659574468085
64	53	75>76>75>65>64	13	0.22033898305084745
64	53	42>43>44>54>64	10	0.22727272727272724
64	53	64>54>44>54>64	10	0.19230769230769232
64	53	46>45>44>54>64	11	0.22
64	53	73>63>73>63>64	10	0.23255813953488375
64	53	64>74>84>74>64	10	0.24390243902439024
64	53	93>83>73>74>64	12	0.21052631578947367
64	53	65>75>65>64	36	0.2
64	53	44>54>64>74>64	10	0.20408163265306123
64	53	55>56>55>54>64	10	0.19607843137254902
64	53	75>65>55>65>64	12	0.3
64	53	53>43>44>54>64	11	0.19642857142857142
64	53	66>56>55>65>64	10	0.22222222222222224
64	53	53>54>53>54>64	13	0.24074074074074073
64	53	73>63>53>54>64	10	0.2127659574468085
64	53	73>74>84>74>64	10	0.21739130434782608
64	53	53>43>53>63>64	14	0.2641509433962264
64	55	64	1298	0.10933288409703504
64	55	61>62>63>64	15	0.07009345794392523
64	55	62>72>73>63>64	15	0.28846153846153844
64	55	72>73>63>64	24	0.1256544502617801
64	55	51>52>53>54>64	10	0.22727272727272724
64	55	64>54>64>54>64	13	0.22413793103448276
64	55	84>74>75>65>64	11	0.22
64	55	73>63>62>63>64	12	0.17647058823529413
64	55	66>65>64>54>64	11	0.2037037037037037
64	55	75>74>84>74>64	11	0.18032786885245902
64	66	64	698	0.058793800539083556
74	72	74	751	0.06382797892231855
74	94	74	711	0.06042835288118307
74	74	74	1954	0.16607173210946796
74	74	56>55>65>64>74	12	0.3870967741935483
74	74	72>73>83>73>74	19	0.3275862068965517
74	74	72>73>83>84>74	12	0.19672131147540983
74	74	81>82>83>84>74	15	0.3409090909090909
74	74	85>75>74>64>74	11	0.22
74	74	75>74>84>74	25	0.13966480446927373
74	74	5>95>85>75>74	11	0.2391304347826087
74	74	95>85>75>74	32	0.17204301075268819
74	74	65>66>65>64>74	19	0.4871794871794871
74	74	94>84>85>75>74	23	0.48936170212765956
74	74	52>62>72>73>74	22	0.38596491228070173
74	74	72>73>74>73>74	13	0.32500000000000007
74	74	76>75>74>64>74	16	0.3333333333333333
74	74	83>73>74>84>74	11	0.1746031746031746
74	74	92>93>94>84>74	18	0.391304347826087
74	74	72>73>72>73>74	20	0.39215686274509803
74	74	76>66>76>75>74	13	0.35135135135135137
74	74	94>84>74>75>74	11	0.19298245614035087
74	74	85>75>74>84>74	12	0.2352941176470588
74	74	61>71>72>73>74	16	0.3137254901960784
74	74	85>95>94>84>74	14	0.3181818181818182
74	74	63>53>63>73>74	17	0.3090909090909091
74	74	83>73>74>64>74	14	0.3783783783783784
74	74	63>73>83>73>74	14	0.32558139534883723
74	74	67>77>76>75>74	13	0.3333333333333333
74	74	83>73>74>75>74	15	0.32608695652173914
74	74	74>75>74>84>74	19	0.38
74	74	63>73>63>64>74	14	0.34146341463414637
74	74	94>95>94>84>74	16	0.37209302325581395
74	74	86>85>84>74	14	0.08235294117647059
74	74	85>84>74>73>74	21	0.4117647058823529
74	74	74>73>74>64>74	14	0.31111111111111117
74	74	74>84>74>73>74	11	0.20754716981132076
74	74	3>93>94>84>74	16	0.3404255319148936
74	74	92>82>83>73>74	13	0.3170731707317073
74	74	83>84>85>84>74	16	0.32
74	74	74>73>74>73>74	15	0.3125
74	74	74>75>74>64>74	16	0.3404255319148936
74	74	66>65>75>74	27	0.17880794701986755
74	74	94>93>94>84>74	13	0.34210526315789475
74	74	67>66>65>64>74	10	0.19607843137254902
74	74	85>75>65>75>74	16	0.35555555555555557
74	74	54>53>63>64>74	13	0.3170731707317073
74	74	65>75>85>84>74	10	0.3125
74	74	94>84>94>84>74	16	0.4
74	74	83>84>74>75>74	18	0.3333333333333333
74	74	85>75>85>75>74	14	0.3684210526315789
74	74	85>86>85>84>74	16	0.41025641025641024
74	74	74>73>74>75>74	10	0.18518518518518517
74	74	85>75>85>84>74	11	0.34375
74	74	61>62>63>73>74	21	0.4565217391304347
74	74	76>75>74>73>74	16	0.4
74	74	54>64>74>73>74	23	0.4107142857142857
74	74	72>73>63>64>74	14	0.3783783783783784
74	74	87>86>76>75>74	13	0.3611111111111111
74	74	78>77>76>75>74	14	0.3333333333333333
74	74	76>86>85>84>74	13	0.3823529411764706
74	74	83>73>63>73>74	17	0.3617021276595745
74	74	72>82>83>73>74	11	0.20754716981132076
74	74	72>82>83>84>74	13	0.3170731707317073
74	74	85>95>85>75>74	15	0.375
74	74	96>86>85>84>74	11	0.21153846153846156
74	74	85>84>74>75>74	16	0.3902439024390244
74	74	76>77>76>75>74	12	0.32432432432432434
74	54	74	688	0.05847356790753017
74	85	74	1276	0.10844807071222166
74	85	63>64>63>64>74	12	0.24489795918367344
74	85	73>83>84>74	11	0.055
74	85	54>55>65>64>74	12	0.24
74	85	85>75>74>64>74	11	0.22
74	85	5>95>85>75>74	11	0.2391304347826087
74	85	75>65>75>74	34	0.18994413407821228
74	85	54>64>54>64>74	10	0.20833333333333334
74	85	74>75>65>64>74	11	0.2391304347826087
74	85	63>73>74>75>74	10	0.22727272727272724
74	85	94>84>74>73>74	11	0.21153846153846156
74	85	84>83>84>74	10	0.06451612903225806
74	85	67>66>65>64>74	11	0.21568627450980393
74	85	70>71>72>73>74	15	0.2830188679245283
74	85	63>64>74>64>74	11	0.2037037037037037
74	85	72>82>83>73>74	10	0.18867924528301888
74	85	72>73>74>75>74	10	0.24390243902439024
74	83	74	1234	0.10487846336902941
74	83	3>93>83>73>74	10	0.18181818181818182
74	83	72>73>74>64>74	13	0.22413793103448276
74	83	74>64>74>64>74	12	0.24
74	83	83>73>74>84>74	12	0.19047619047619047
74	83	84>74>84>74	32	0.17582417582417584
74	83	93>94>84>74	11	0.06285714285714286
74	83	52>53>63>73>74	11	0.23404255319148934
74	83	85>95>85>84>74	10	0.23809523809523808
74	83	3>4>94>84>74	10	0.19607843137254902
74	83	83>73>83>73>74	11	0.19298245614035087
74	83	74>64>74>73>74	11	0.20754716981132076
74	83	43>53>63>73>74	10	0.2127659574468085
74	83	76>86>76>75>74	12	0.2857142857142857
74	83	76>75>85>84>74	11	0.2558139534883721
74	83	56>66>76>75>74	10	0.23809523809523808
74	83	72>82>83>73>74	10	0.18867924528301888
74	63	74	1185	0.10071392146863845
74	63	63>64>74>84>74	11	0.22
74	63	64>63>64>74	24	0.1256544502617801
74	63	77>76>75>74	13	0.0755813953488372
74	63	54>64>63>64>74	10	0.23809523809523808
74	63	76>75>74>64>74	10	0.20833333333333334
74	63	73>74>84>74	27	0.1323529411764706
74	63	74>84>83>73>74	10	0.2127659574468085
74	63	54>53>63>73>74	11	0.2558139534883721
74	63	74>73>83>84>74	11	0.18644067796610167
74	63	94>93>83>84>74	12	0.24489795918367344
74	63	67>66>76>75>74	11	0.2682926829268293
74	63	83>84>85>84>74	12	0.24
74	63	66>65>75>74	29	0.19205298013245037
74	63	74>84>83>84>74	10	0.2564102564102564
74	63	84>83>84>74	18	0.11612903225806451
74	63	74>73>74>84>74	13	0.26
74	63	54>44>54>64>74	10	0.17857142857142858
74	63	76>75>74>75>74	13	0.29545454545454547
74	63	74>73>72>73>74	11	0.22448979591836735
74	63	63>73>83>84>74	10	0.2702702702702703
74	76	74	746	0.06340302566717661
74	65	74	1226	0.10419853816080231
74	65	4>94>84>74	23	0.13218390804597702
74	65	87>77>76>75>74	11	0.21153846153846156
74	65	73>63>73>74	32	0.17204301075268819
74	65	73>74>84>74	14	0.06862745098039216
74	65	45>44>54>64>74	10	0.22727272727272724
74	65	85>75>74>84>74	11	0.21568627450980393
74	65	65>64>65>64>74	10	0.17857142857142858
74	65	74>64>65>64>74	11	0.21568627450980393
74	65	74>73>74>75>74	11	0.2037037037037037
74	65	74>64>63>64>74	11	0.21568627450980393
74	65	94>95>85>84>74	10	0.22727272727272724
74	65	85>84>85>84>74	10	0.2631578947368421
74	65	96>86>85>84>74	10	0.19230769230769232
74	65	63>62>72>73>74	11	0.21568627450980393
74	65	14>4>94>84>74	11	0.2894736842105263
73	62	54>64>74>73	14	0.07650273224043716
73	62	73	1333	0.10854164970279293
73	62	64>65>64>63>73	10	0.2631578947368421
73	62	60>61>62>72>73	13	0.24528301886792453
73	62	72>62>72>73	14	0.07608695652173914
73	62	62>72>73>72>73	10	0.2631578947368421
73	62	63>73>74>73	13	0.07647058823529412
73	62	62>63>62>72>73	13	0.21311475409836064
73	62	84>83>84>83>73	12	0.2727272727272727
73	62	82>81>71>72>73	13	0.25
73	62	82>92>82>72>73	10	0.19607843137254902
73	62	72>82>83>73	15	0.07109004739336493
73	62	62>61>62>72>73	10	0.20833333333333334
73	62	75>76>75>74>73	11	0.25
73	62	64>63>62>63>73	11	0.2682926829268293
73	62	82>72>71>72>73	12	0.2352941176470588
73	62	84>74>64>63>73	10	0.20833333333333334
73	62	64>74>84>74>73	10	0.17857142857142858
73	62	73>83>82>72>73	11	0.2037037037037037
73	62	51>52>53>63>73	12	0.23076923076923075
73	64	54>64>74>73	22	0.12021857923497267
73	64	73	1290	0.10504030616399315
73	64	73>83>84>74>73	10	0.20833333333333334
73	64	65>75>74>73	26	0.17333333333333334
73	64	62>61>62>63>73	12	0.23076923076923075
73	64	84>83>73>83>73	10	0.23809523809523808
73	64	83>73>83>73	8	0.046511627906976744
73	64	42>43>53>63>73	11	0.19642857142857142
73	64	93>83>73>83>73	12	0.2553191489361702
73	64	73>74>73>72>73	10	0.17543859649122806
73	64	82>92>82>72>73	11	0.21568627450980393
73	64	13>3>93>83>73	12	0.21428571428571427
73	64	82>83>73>72>73	11	0.18032786885245902
73	64	82>72>62>72>73	11	0.23404255319148934
73	64	62>63>73>63>73	10	0.25
73	64	53>54>64>74>73	11	0.2619047619047619
73	64	73>72>73>83>73	10	0.18181818181818182
73	71	73	816	0.0664441006432701
73	93	73	738	0.06009282631707515
73	93	83>84>83>73	20	0.11299435028248588
73	75	73	739	0.06017425291100073
73	75	42>52>53>63>73	11	0.19642857142857142
73	75	53>52>62>63>73	10	0.18867924528301888
73	73	73	2119	0.17254295252829574
73	73	63>64>74>73	40	0.21978021978021975
73	73	82>81>82>72>73	17	0.3541666666666667
